id_municipio,nome_municipio,sigla_uf,bioma_predominante,n_focos,risco_fogo_medio,frp_medio,dias_sem_chuva_medio,precipitacao_media,centroide_lat,centroide_lon
3144656,Ninheira,MG,Mata Atlântica,598,0.8778,33.937,61.75,0.183,-15.372695,-41.659483
2100709,Anajatuba,MA,Amazônia,597,0.9518,23.514,21.14,0.363,-3.282169,-44.597090
1700707,Alvorada,TO,Cerrado,596,0.9649,27.462,48.47,0.188,-12.409604,-49.150890
2206605,Monte Alegre do Piauí,PI,Cerrado,595,0.9355,13.483,12.28,0.251,-9.605387,-45.066144
2103257,Cidelândia,MA,Amazônia,595,0.6893,24.366,5.88,0.800,-5.060629,-47.832561
2310951,Pires Ferreira,CE,Caatinga,594,0.9591,29.142,43.52,0.111,-4.261946,-40.614595
2927200,Ruy Barbosa,BA,Caatinga,594,0.9552,8.982,32.72,0.390,-12.239765,-40.597664
1501808,Breves,PA,Amazônia,594,0.0918,7.672,2.00,3.009,-1.352813,-50.402926
5008008,Terenos,MS,Cerrado,593,0.5839,11.572,5.61,1.546,-20.438403,-55.000667
5213772,Montividiu do Norte,GO,Cerrado,593,0.8814,33.133,25.33,0.554,-13.072294,-48.773568
2109403,Primeira Cruz,MA,Cerrado,592,0.8219,23.062,31.30,0.098,-2.865507,-43.337291
3132008,Itacambira,MG,Cerrado,591,0.9486,15.784,23.24,0.202,-17.059199,-43.378191
2105302,Imperatriz,MA,Cerrado,586,0.7496,15.252,10.49,0.581,-5.390475,-47.564937
4204806,Curitibanos,SC,Mata Atlântica,586,0.1459,16.163,3.95,1.187,-27.268938,-50.604279
5204508,Caldas Novas,GO,Cerrado,586,0.9552,37.613,13.32,0.243,-17.744064,-48.628705
1302553,Manaquiri,AM,Amazônia,585,0.1609,51.860,2.14,1.051,-3.608078,-60.474324
3538709,Piracicaba,SP,Mata Atlântica,585,0.9801,44.577,24.60,0.139,-22.721546,-47.678686
5103304,Comodoro,MT,Amazônia,584,0.5459,10.649,8.94,0.534,-13.458183,-59.870339
5101704,Barra do Bugres,MT,Cerrado,583,0.6788,25.246,4.24,1.399,-15.161991,-57.102283
5102686,Campos de Júlio,MT,Cerrado,581,0.6620,40.710,9.73,0.586,-13.446190,-59.192850
2108702,Pio XII,MA,Amazônia,580,0.8899,29.170,5.57,0.614,-3.832657,-45.080813
1506302,Salvaterra,PA,Amazônia,579,0.8272,18.998,7.82,0.307,-0.815499,-48.634073
5106182,Nova Lacerda,MT,Amazônia,578,0.8306,16.302,11.45,0.450,-14.471373,-59.795957
2516201,Sousa,PB,Caatinga,578,0.9603,17.599,43.48,0.177,-6.757868,-38.220802
2303931,Choró,CE,Caatinga,578,0.9725,15.373,68.87,0.122,-4.765452,-39.191564
2307700,Maranguape,CE,Caatinga,576,0.9600,16.641,81.43,0.013,-4.027765,-38.827999
4216800,São José do Cerrito,SC,Mata Atlântica,576,0.1150,19.718,5.18,0.708,-27.588038,-50.662952
5002407,Caarapó,MS,Mata Atlântica,574,0.8644,27.193,6.96,1.054,-22.584997,-54.836084
2922003,Mucuri,BA,Mata Atlântica,574,0.5008,22.038,12.46,1.221,-17.988239,-39.932212
2102556,Campestre do Maranhão,MA,Cerrado,570,0.8356,40.164,12.37,1.018,-6.170696,-47.279124
2920403,Manoel Vitorino,BA,Caatinga,568,0.9791,14.363,27.22,0.199,-14.042720,-40.567115
5002159,Bodoquena,MS,Cerrado,568,0.7554,10.371,5.72,0.241,-20.638103,-56.681618
3138807,Luz,MG,Cerrado,568,0.9341,15.605,11.58,0.267,-19.829566,-45.740473
2302701,Campos Sales,CE,Caatinga,567,0.9806,55.963,28.35,0.074,-6.970186,-40.265786
5001508,Bandeirantes,MS,Cerrado,566,0.6943,27.188,11.99,2.358,-19.807594,-54.309419
1303957,São Sebastião do Uatumã,AM,Amazônia,566,0.3127,29.849,2.89,0.524,-2.454496,-58.002936
3136405,Joaquim Felício,MG,Cerrado,566,0.9505,12.149,55.85,0.450,-17.681515,-44.161884
1503804,Jacundá,PA,Amazônia,564,0.5605,31.481,5.03,3.006,-4.581094,-49.207216
2101731,Belágua,MA,Cerrado,563,0.7543,22.985,23.35,0.457,-3.104344,-43.435058
2306504,Itapiúna,CE,Caatinga,563,0.9836,16.624,73.96,0.004,-4.575292,-38.940682
2913002,Ibitiara,BA,Caatinga,562,0.9582,17.920,31.48,0.094,-12.540741,-42.246762
4117602,Palmas,PR,Mata Atlântica,561,0.3686,7.852,4.89,0.483,-26.495918,-51.750384
2932606,Urandi,BA,Cerrado,561,0.8937,11.368,25.45,0.254,-14.747419,-42.720634
2210201,São José do Piauí,PI,Caatinga,560,0.9888,33.348,63.92,0.059,-6.795735,-41.510246
3526902,Limeira,SP,Cerrado,559,0.9570,26.347,16.84,0.218,-22.638041,-47.404815
1716307,Pau D'Arco,TO,Amazônia,559,0.9353,33.154,15.01,0.189,-7.491787,-49.161131
1500909,Augusto Corrêa,PA,Amazônia,558,0.5256,14.637,7.17,1.131,-1.142362,-46.511885
2205409,Joaquim Pires,PI,Caatinga,557,0.8577,35.144,26.54,0.857,-3.515394,-42.084527
2301604,Assaré,CE,Caatinga,556,0.9689,42.651,17.98,0.081,-6.927580,-39.856082
2310803,Pereiro,CE,Caatinga,556,0.9956,12.547,54.16,0.029,-6.022491,-38.480173
2306009,Iracema,CE,Caatinga,555,0.9348,17.989,59.97,0.192,-5.823677,-38.330661
3203205,Linhares,ES,Mata Atlântica,555,0.8190,9.517,13.20,0.314,-19.361912,-40.127457
1713809,Palmeiras do Tocantins,TO,Cerrado,555,0.5635,19.123,5.65,1.859,-6.612137,-47.649167
2203305,Demerval Lobão,PI,Caatinga,554,0.9200,13.488,11.54,0.376,-5.331479,-42.665655
5006408,Pedro Gomes,MS,Cerrado,552,0.5626,16.953,7.29,0.865,-17.949370,-54.288234
2310308,Parambu,CE,Caatinga,552,0.9706,39.037,38.06,0.121,-6.258739,-40.648447
3160603,Santo Hipólito,MG,Cerrado,552,0.8770,29.314,26.55,0.175,-18.420696,-44.141134
5108402,Várzea Grande,MT,Cerrado,551,0.9666,17.352,9.36,0.524,-15.651660,-56.214107
2111722,Satubinha,MA,Amazônia,550,0.9635,39.719,6.70,0.655,-3.906231,-45.268468
2303808,Cedro,CE,Caatinga,550,0.9547,30.123,28.69,0.108,-6.560938,-39.091855
1304401,Urucurituba,AM,Amazônia,550,0.2058,19.813,2.90,1.195,-2.959847,-57.852617
3167103,Serro,MG,Mata Atlântica,550,0.8410,9.975,42.38,0.430,-18.491970,-43.382365
3152204,Porteirinha,MG,Caatinga,548,0.8382,11.321,17.29,0.835,-15.675129,-43.109344
1508084,Tucumã,PA,Amazônia,548,0.6936,19.437,5.09,1.504,-6.816337,-51.422405
2111672,São Roberto,MA,Cerrado,545,0.9386,84.127,8.65,0.191,-4.998330,-45.061809
1600550,Pracuúba,AP,Amazônia,545,0.7900,12.480,6.54,0.836,1.705473,-50.841371
2301208,Aracoiaba,CE,Caatinga,544,0.9848,15.393,64.77,0.011,-4.462806,-38.741813
2200103,Agricolândia,PI,Caatinga,543,0.9905,46.203,8.32,0.078,-5.757258,-42.681222
3169703,Turmalina,MG,Cerrado,542,0.7702,48.689,57.97,0.077,-17.348459,-42.676730
5204003,Cabeceiras,GO,Cerrado,542,0.9592,29.174,70.42,0.050,-15.699316,-47.012691
4104907,Castro,PR,Mata Atlântica,541,0.4404,14.035,6.40,0.180,-24.828178,-49.720310
3156502,Rubelita,MG,Mata Atlântica,539,0.9101,18.218,78.33,0.214,-16.358277,-42.263831
5217203,Piranhas,GO,Cerrado,539,0.9421,19.866,32.94,0.104,-16.495032,-51.850993
5211800,Jaraguá,GO,Cerrado,538,0.8768,20.136,27.26,0.374,-15.648455,-49.353754
1500107,Abaetetuba,PA,Amazônia,538,0.1067,11.502,3.16,2.297,-1.764690,-48.777434
2902807,Barra da Estiva,BA,Caatinga,537,0.9408,24.149,30.93,0.282,-13.683285,-40.999978
1503309,Igarapé-Miri,PA,Amazônia,536,0.2465,12.002,3.18,2.198,-2.214097,-49.145001
1101500,Seringueiras,RO,Amazônia,534,0.7874,19.063,8.19,0.932,-11.955688,-63.166072
3144003,Mutum,MG,Mata Atlântica,534,0.8975,17.178,9.48,0.317,-19.991439,-41.423187
1707652,Figueirópolis,TO,Cerrado,533,0.8210,25.269,23.95,0.527,-12.250800,-49.292058
2103158,Centro do Guilherme,MA,Amazônia,533,0.8825,15.111,2.68,0.923,-2.365572,-46.107720
3103405,Araçuaí,MG,Mata Atlântica,533,0.8667,25.192,30.20,0.527,-16.934604,-41.955114
5204706,Campinorte,GO,Cerrado,533,0.8477,27.932,11.77,1.037,-14.009239,-48.969783
2917334,Iuiu,BA,Cerrado,533,0.8742,25.071,26.85,0.227,-14.444639,-43.550495
2918001,Jequié,BA,Mata Atlântica,531,0.8238,9.001,15.73,0.207,-13.846058,-40.132364
1716703,Colméia,TO,Amazônia,531,0.8425,23.013,15.62,0.560,-8.844655,-48.771558
3136959,Juvenília,MG,Cerrado,531,0.8614,66.330,12.56,0.231,-14.382224,-43.944497
2103901,Duque Bacelar,MA,Cerrado,529,0.9635,33.803,10.49,0.147,-4.118540,-42.956676
2312700,Senador Pompeu,CE,Caatinga,528,0.9027,20.807,39.03,0.205,-5.593832,-39.412857
5207535,Faina,GO,Cerrado,528,0.5978,9.163,8.43,0.642,-15.473510,-50.347223
3500709,Agudos,SP,Cerrado,528,0.9271,34.516,8.17,0.150,-22.591905,-49.060316
2207900,Pedro II,PI,Caatinga,527,0.9659,14.526,38.45,0.098,-4.439119,-41.478465
1600535,Porto Grande,AP,Amazônia,527,0.4418,7.736,5.12,1.311,0.631766,-51.512080
2207934,Pedro Laurentino,PI,Caatinga,526,0.9517,17.761,31.51,0.144,-8.101559,-42.284894
4100202,Adrianópolis,PR,Mata Atlântica,525,0.5238,10.242,4.74,1.297,-24.750258,-48.828361
5106828,Porto Esperidião,MT,Amazônia,525,0.4523,19.132,2.73,3.805,-16.039347,-59.057634
3166808,Serra do Salitre,MG,Cerrado,525,0.8258,15.782,11.96,0.545,-19.167156,-46.636239
3540606,Porto Feliz,SP,Mata Atlântica,525,0.9569,44.373,24.15,0.296,-23.193306,-47.514539
2105500,João Lisboa,MA,Amazônia,525,0.6945,35.831,5.94,0.961,-5.289522,-47.203384
5100508,Alto Paraguai,MT,Cerrado,524,0.9199,35.974,17.39,0.604,-14.655389,-56.593956
2105104,Icatu,MA,Amazônia,523,0.7195,24.724,23.83,0.150,-2.694808,-43.908594
2414407,Touros,RN,Caatinga,523,0.8995,24.983,42.44,0.573,-5.271290,-35.616110
2210706,Simões,PI,Caatinga,521,0.9625,27.946,19.48,0.283,-7.685399,-40.730567
5003702,Dourados,MS,Cerrado,521,0.7887,42.362,6.16,0.816,-22.215216,-54.843916
2102903,Carutapera,MA,Amazônia,520,0.6155,39.057,5.07,0.339,-1.415985,-46.050676
2906907,Caravelas,BA,Mata Atlântica,520,0.7427,42.072,31.49,0.849,-17.584828,-39.868159
2314003,Várzea Alegre,CE,Caatinga,520,0.9679,24.056,25.32,0.208,-6.800078,-39.307008
3529005,Marília,SP,Mata Atlântica,520,0.9173,12.661,6.71,1.222,-22.277097,-49.976353
2201002,Arraial,PI,Caatinga,520,0.9817,17.441,44.41,0.084,-6.597407,-42.461622
1502152,Canaã dos Carajás,PA,Amazônia,519,0.9092,35.991,19.52,1.039,-6.560537,-49.812448
1507458,São Geraldo do Araguaia,PA,Amazônia,519,0.9417,14.860,5.94,0.322,-6.219735,-48.645575
2305506,Iguatu,CE,Caatinga,518,0.9313,18.514,33.55,0.179,-6.379211,-39.293410
5209705,Hidrolândia,GO,Cerrado,518,0.8919,17.797,22.14,0.370,-16.994234,-49.247040
3152131,Ponto Chique,MG,Cerrado,518,0.9509,34.444,95.55,0.093,-16.540901,-45.068434
3127107,Frutal,MG,Cerrado,517,0.7976,30.017,10.94,0.845,-20.007659,-49.055738
1504406,Marapanim,PA,Amazônia,516,0.4362,14.173,8.88,0.960,-0.852100,-47.720476
3143104,Monte Carmelo,MG,Cerrado,516,0.8559,11.402,33.13,0.572,-18.675076,-47.486177
2206209,Miguel Alves,PI,Cerrado,515,0.8834,26.331,10.44,0.714,-4.204197,-42.841001
2105989,Lajeado Novo,MA,Cerrado,515,0.7917,22.113,11.63,0.261,-6.097872,-46.898137
2100436,Alto Alegre do Maranhão,MA,Cerrado,515,0.8895,29.774,6.32,0.250,-4.210686,-44.382401
5201108,Anápolis,GO,Cerrado,514,0.9642,24.706,15.90,0.190,-16.334060,-48.972227
2906709,Cândido Sales,BA,Mata Atlântica,514,0.9730,17.831,75.03,0.097,-15.348083,-41.273384
2308302,Milagres,CE,Caatinga,512,0.9451,46.416,23.69,0.148,-7.303194,-38.931249
2917409,Jacaraci,BA,Caatinga,510,0.9704,43.816,24.76,0.061,-14.756660,-42.305498
3305554,Seropédica,RJ,Mata Atlântica,509,0.9450,9.514,10.95,0.657,-22.751708,-43.715227
1505536,Parauapebas,PA,Amazônia,509,0.7815,11.844,8.58,0.790,-6.064786,-50.125583
2107357,Nova Olinda do Maranhão,MA,Amazônia,508,0.8514,21.008,3.73,0.700,-2.809765,-45.806423
2919959,Maetinga,BA,Caatinga,508,0.9884,30.938,29.72,0.054,-14.671616,-41.510338
2100154,Água Doce do Maranhão,MA,Cerrado,506,0.6030,26.100,40.92,0.711,-2.966030,-42.173699
2202406,Capitão de Campos,PI,Caatinga,505,0.9655,22.720,25.74,0.095,-4.518110,-41.877330
2201919,Bom Princípio do Piauí,PI,Caatinga,505,0.9531,24.793,56.80,0.092,-3.117477,-41.631103
3503208,Araraquara,SP,Cerrado,505,0.9459,33.591,11.49,0.122,-21.833161,-48.156150
2922102,Mundo Novo,BA,Caatinga,504,0.8847,8.703,24.27,0.083,-11.927545,-40.557263
3139300,Manga,MG,Caatinga,504,0.9441,29.198,37.57,0.282,-14.649881,-44.018087
2303659,Catunda,CE,Caatinga,503,0.9660,33.680,69.58,0.297,-4.668292,-40.155904
2921450,Mirante,BA,Caatinga,503,0.9833,14.489,20.82,0.274,-14.156802,-40.798913
2102507,Cajari,MA,Amazônia,503,0.9229,16.440,6.47,0.354,-3.403293,-45.041975
2104701,Graça Aranha,MA,Cerrado,503,0.9178,76.159,10.70,0.293,-5.429949,-44.292793
2111573,São Pedro dos Crentes,MA,Cerrado,503,0.7842,16.556,12.35,0.467,-6.849153,-46.633636
2205805,Luzilândia,PI,Caatinga,501,0.9225,23.535,22.02,0.400,-3.602997,-42.367533
2309409,Novo Oriente,CE,Caatinga,501,0.9818,24.426,43.67,0.101,-5.601693,-40.778651
3158508,Santana de Pirapama,MG,Cerrado,501,0.9345,11.680,18.26,0.429,-18.836287,-43.872871
3105103,Bambuí,MG,Cerrado,501,0.9169,24.100,14.40,0.259,-20.145665,-46.026692
3157609,Santa Fé de Minas,MG,Cerrado,501,0.8404,18.762,35.14,0.463,-16.677198,-45.453543
2301901,Barbalha,CE,Caatinga,499,0.9806,19.150,16.64,0.039,-7.322701,-39.304680
2312403,São Gonçalo do Amarante,CE,Caatinga,497,0.9629,12.242,41.65,0.055,-3.608990,-39.012385
3129509,Ibiá,MG,Cerrado,497,0.8751,16.200,11.95,0.664,-19.586089,-46.597939
3503000,Aramina,SP,Cerrado,497,0.9761,82.607,28.17,0.103,-20.121802,-47.833895
2926806,Rio do Antônio,BA,Caatinga,497,0.9836,19.503,35.07,0.245,-14.268100,-42.089225
3522406,Itapeva,SP,Cerrado,496,0.2902,9.210,4.43,1.181,-23.933420,-48.888961
2210383,São Miguel da Baixa Grande,PI,Caatinga,496,0.9759,11.735,30.05,0.166,-5.852843,-42.275626
3522604,Itapira,SP,Mata Atlântica,495,0.8968,32.634,11.86,0.876,-22.430857,-46.791238
2200400,Altos,PI,Caatinga,495,0.8990,22.220,11.20,0.162,-5.025419,-42.486337
3161106,São Francisco,MG,Cerrado,495,0.8524,9.223,16.82,0.790,-15.877094,-44.889578
2308377,Miraíma,CE,Caatinga,494,0.9970,14.891,63.00,0.022,-3.554827,-39.854472
2311959,Salitre,CE,Caatinga,494,0.9662,34.993,46.48,0.508,-7.188635,-40.362138
1300631,Beruri,AM,Amazônia,493,0.1067,28.785,2.07,1.939,-4.506190,-61.890833
5215702,Palmeiras de Goiás,GO,Cerrado,493,0.9141,23.255,48.00,1.158,-16.717225,-49.851647
3146107,Ouro Preto,MG,Mata Atlântica,492,0.6211,6.180,11.93,0.569,-20.403916,-43.606164
3130655,Indaiabira,MG,Cerrado,491,0.7798,26.900,18.21,0.522,-15.557678,-42.141822
2907558,Caturama,BA,Caatinga,489,0.9686,81.379,19.10,0.248,-13.227929,-42.341268
2206902,Novo Oriente do Piauí,PI,Caatinga,488,0.9723,35.533,33.14,0.086,-6.467148,-41.973447
3134004,Itinga,MG,Mata Atlântica,488,0.9075,29.680,41.64,0.376,-16.609819,-41.798182
2104305,Godofredo Viana,MA,Amazônia,486,0.7632,34.863,7.02,0.538,-1.476723,-45.809929
2202505,Caracol,PI,Caatinga,486,0.9546,46.820,41.47,0.244,-9.247608,-43.303531
1100452,Buritis,RO,Amazônia,486,0.8214,20.785,3.76,1.006,-9.934152,-64.097226
3539301,Pirassununga,SP,Mata Atlântica,486,0.9291,87.109,9.88,0.264,-21.975203,-47.381342
2606903,Iguaracy,PE,Caatinga,485,0.9430,16.456,20.73,0.237,-7.846517,-37.409673
2312007,Santana do Acaraú,CE,Caatinga,485,0.9595,14.152,78.57,0.055,-3.444623,-40.193114
1712801,Maurilândia do Tocantins,TO,Cerrado,485,0.8796,19.558,26.50,5.502,-6.026319,-47.599530
4106803,Cruz Machado,PR,Mata Atlântica,484,0.0495,14.540,5.49,1.454,-25.911207,-51.202647
5208301,Divinópolis de Goiás,GO,Cerrado,484,0.9055,13.992,11.24,0.581,-13.253926,-46.483333
2105906,Lago Verde,MA,Amazônia,483,0.9138,20.851,5.92,0.524,-3.972383,-44.845554
2300754,Amontada,CE,Caatinga,482,0.9375,15.884,52.01,0.198,-3.200077,-39.769853
2106375,Maranhãozinho,MA,Amazônia,481,0.9304,17.335,5.76,1.123,-2.481852,-45.979831
3138203,Lavras,MG,Mata Atlântica,481,0.9599,10.289,10.07,0.257,-21.287899,-45.050112
2306306,Itapajé,CE,Caatinga,479,0.9982,15.929,81.45,0.028,-3.725163,-39.581237
2931004,Tanhaçu,BA,Caatinga,479,0.9690,11.915,25.26,0.187,-14.140833,-41.250972
2313500,Trairi,CE,Caatinga,477,0.9462,14.813,34.69,0.110,-3.361480,-39.355456
2201606,Beneditinos,PI,Caatinga,476,0.9594,19.301,12.47,0.128,-5.489656,-42.386879
2602803,Buíque,PE,Caatinga,475,0.8870,9.582,12.01,0.767,-8.669880,-37.102229
2509701,Monteiro,PB,Caatinga,475,0.9058,11.316,16.33,0.213,-7.902036,-37.148005
1302603,Manaus,AM,Amazônia,475,0.0875,17.836,1.88,3.401,-2.889171,-59.848867
3100609,Água Boa,MG,Mata Atlântica,475,0.7781,15.040,13.35,0.332,-18.060932,-42.244655
1703206,Bernardo Sayão,TO,Amazônia,475,0.9354,43.394,20.73,0.099,-8.025836,-48.984776
2204808,Ipiranga do Piauí,PI,Caatinga,475,0.9757,28.038,57.79,0.037,-6.830922,-41.735753
3140852,Matias Cardoso,MG,Caatinga,474,0.8786,44.858,19.16,0.576,-14.920406,-43.812117
5002902,Cassilândia,MS,Cerrado,473,0.6992,9.628,6.35,1.771,-19.049674,-52.178241
1701309,Aragominas,TO,Amazônia,473,0.7149,57.051,4.18,0.457,-6.834641,-48.726899
2911709,Guanambi,BA,Caatinga,472,0.9259,9.850,19.44,0.435,-14.203115,-42.829767
1703826,Cachoeirinha,TO,Cerrado,472,0.8425,37.293,23.84,1.429,-6.116641,-47.814479
2304277,Ereré,CE,Caatinga,471,0.9688,20.236,71.36,0.191,-5.975085,-38.303169
5006200,Nova Andradina,MS,Cerrado,470,0.5425,25.784,3.98,1.100,-21.968471,-53.491604
2310506,Pedra Branca,CE,Caatinga,470,0.9710,52.180,55.23,0.083,-5.505235,-39.829506
2904506,Brotas de Macaúbas,BA,Caatinga,469,0.9386,21.848,35.23,0.262,-12.164383,-42.360876
1504976,Nova Ipixuna,PA,Amazônia,469,0.6727,27.500,3.77,0.859,-5.011414,-49.238693
5007406,Rio Verde de Mato Grosso,MS,Cerrado,468,0.6528,10.663,6.75,1.658,-18.902311,-55.051624
2924306,Piatã,BA,Caatinga,468,0.8907,31.941,22.74,0.187,-13.006656,-41.883006
3125705,Felixlândia,MG,Cerrado,468,0.8389,30.954,20.61,0.806,-18.652490,-45.021994
2211704,Wall Ferraz,PI,Caatinga,468,0.9912,7.161,41.06,0.041,-7.278354,-41.919577
3549508,São José da Bela Vista,SP,Cerrado,468,0.9900,51.754,14.06,0.015,-20.557432,-47.660517
4119905,Ponta Grossa,PR,Mata Atlântica,467,0.5483,9.835,6.81,0.300,-25.141840,-50.061608
3509502,Campinas,SP,Mata Atlântica,467,0.9333,9.149,14.94,0.399,-22.893549,-47.087812
3170529,Urucuia,MG,Cerrado,467,0.9383,33.791,33.67,0.240,-16.085023,-45.719027
5205513,Cocalzinho de Goiás,GO,Cerrado,467,0.8311,17.988,16.77,0.813,-15.669181,-48.559620
2911907,Iaçu,BA,Caatinga,466,0.9582,26.200,18.77,0.282,-12.856775,-40.146053
3111606,Campos Gerais,MG,Mata Atlântica,464,0.9410,9.409,10.83,0.751,-21.265050,-45.719909
,SÃO LUIZ,RR,Amazônia,461,0.5100,16.339,5.19,0.718,0.836319,-60.137108
4211892,Painel,SC,Mata Atlântica,461,0.0925,8.563,4.02,0.426,-28.006952,-50.095396
1502772,Curionópolis,PA,Amazônia,460,0.9245,28.533,10.09,0.253,-6.267860,-49.598018
3106655,Berizal,MG,Mata Atlântica,460,0.8985,30.129,29.50,0.169,-15.675150,-41.795096
2919504,Livramento de Nossa Senhora,BA,Caatinga,457,0.8931,13.796,23.59,0.113,-13.857520,-42.018644
2917508,Jacobina,BA,Caatinga,457,0.8702,8.458,14.25,0.117,-11.174229,-40.530962
2917201,Ituaçu,BA,Caatinga,457,0.9189,22.403,25.64,0.075,-13.825119,-41.386927
3153400,Presidente Olegário,MG,Cerrado,457,0.8153,13.602,13.96,0.930,-18.270903,-46.384009
2104503,Governador Archer,MA,Cerrado,455,0.7748,32.183,8.36,0.795,-5.010885,-44.209717
2614600,Tabira,PE,Caatinga,455,0.9105,22.085,24.46,0.495,-7.578900,-37.519545
2111250,São José dos Basílios,MA,Cerrado,455,0.9031,41.973,5.35,0.306,-5.012772,-44.568452
2920304,Malhada de Pedras,BA,Caatinga,455,0.9840,107.908,17.02,0.203,-14.339509,-41.831922
2205540,Lagoinha do Piauí,PI,Caatinga,455,0.9756,56.439,12.96,0.136,-5.812027,-42.620926
5217104,Piracanjuba,GO,Cerrado,454,0.9634,21.862,18.49,0.167,-17.332429,-49.016239
2309458,Ocara,CE,Caatinga,453,0.9725,9.098,64.68,0.045,-4.512917,-38.492592
5211206,Itapuranga,GO,Cerrado,453,0.9165,20.774,16.19,0.602,-15.602444,-49.932452
4111803,Jacarezinho,PR,Mata Atlântica,452,0.9647,34.892,14.97,0.235,-23.079092,-49.972812
2300408,Aiuaba,CE,Caatinga,451,0.9720,46.647,26.06,0.163,-6.608740,-40.238680
5203203,Barro Alto,GO,Cerrado,449,0.6076,12.267,9.16,1.481,-14.984911,-48.895391
2211407,Várzea Grande,PI,Caatinga,449,0.9587,24.583,23.63,0.111,-6.527285,-42.221792
1720978,Talismã,TO,Cerrado,449,0.8278,35.378,27.51,0.451,-12.681429,-48.931681
2513703,Santa Rita,PB,Mata Atlântica,448,0.8001,24.267,17.65,0.481,-7.069199,-34.992109
2111763,Senador La Rocque,MA,Amazônia,448,0.7004,41.509,4.52,0.561,-5.415031,-47.223189
2706703,Penedo,AL,Mata Atlântica,448,0.9454,32.857,11.93,0.207,-10.202024,-36.458278
1600279,Laranjal do Jari,AP,Amazônia,448,0.5229,18.007,4.21,0.913,-0.590704,-52.258653
5005608,Miranda,MS,Cerrado,448,0.6866,28.082,5.47,1.364,-20.203263,-56.467365
,AÇU,RN,Caatinga,446,0.8376,7.376,35.44,0.445,-5.504358,-37.025849
1505635,Piçarra,PA,Amazônia,446,0.8212,19.616,6.93,0.688,-6.543159,-48.989629
2109601,Rosário,MA,Amazônia,446,0.8525,22.200,15.46,0.156,-2.998488,-44.202160
3168101,Tapira,MG,Cerrado,445,0.8804,21.901,21.82,0.472,-19.941580,-46.927092
5219357,Santa Isabel,GO,Cerrado,445,0.7506,40.478,10.19,0.462,-15.272668,-49.454457
1200450,Senador Guiomard,AC,Amazônia,444,0.7414,11.741,7.67,0.954,-9.909534,-67.368379
3159803,Santa Vitória,MG,Mata Atlântica,442,0.6242,28.522,7.43,2.613,-19.026554,-50.356159
3501905,Amparo,SP,Mata Atlântica,442,0.9215,37.504,10.61,0.121,-22.651701,-46.805229
1713700,Monte Santo do Tocantins,TO,Cerrado,442,0.7647,16.497,17.16,1.007,-10.015523,-49.111564
2100105,Afonso Cunha,MA,Cerrado,441,0.9791,18.982,12.02,0.068,-4.198025,-43.276991
3161304,São Francisco de Sales,MG,Cerrado,441,0.8374,102.476,11.78,0.587,-19.812067,-49.837649
2305654,Ipaporanga,CE,Caatinga,441,0.9612,32.803,40.78,0.228,-4.910255,-40.825091
3107406,Bom Despacho,MG,Cerrado,441,0.8810,16.951,15.00,0.714,-19.698093,-45.332995
1300839,Caapiranga,AM,Amazônia,441,0.1506,20.580,2.99,1.524,-3.257596,-61.337257
2112852,Vila Nova dos Martírios,MA,Amazônia,440,0.8401,17.916,6.64,1.105,-5.056380,-48.089057
2103802,Dom Pedro,MA,Cerrado,440,0.8628,37.464,5.77,0.695,-5.007944,-44.384839
4102901,Bituruna,PR,Mata Atlântica,440,0.0534,10.716,4.85,0.747,-26.164954,-51.508462
3135605,Jequitaí,MG,Cerrado,440,0.8595,19.258,20.20,0.283,-17.210267,-44.449341
2930006,Sebastião Laranjeiras,BA,Caatinga,437,0.8206,13.311,15.27,0.722,-14.613487,-43.039408
5102678,Campo Verde,MT,Cerrado,437,0.8768,50.575,13.82,0.324,-15.184720,-54.861005
5219753,Santo Antônio do Descoberto,GO,Cerrado,437,0.8899,13.721,20.61,0.692,-16.021212,-48.297712
2610806,Pedra,PE,Caatinga,436,0.8587,8.413,10.62,0.852,-8.615587,-36.911451
5105903,Nobres,MT,Cerrado,436,0.7851,19.315,7.15,1.715,-14.535073,-56.004872
2309300,Nova Russas,CE,Caatinga,435,0.9882,28.694,57.08,0.051,-4.684036,-40.526428
2504405,Conceição,PB,Caatinga,435,0.9228,32.434,15.22,0.277,-7.478165,-38.529335
2921906,Mucugê,BA,Caatinga,435,0.7237,21.371,14.27,3.012,-13.056560,-41.448659
3136009,Joaíma,MG,Mata Atlântica,435,0.8146,14.734,23.25,0.395,-16.785334,-41.035450
4203600,Campos Novos,SC,Mata Atlântica,434,0.1666,11.409,5.45,0.281,-27.404150,-51.253722
2104552,Governador Edison Lobão,MA,Cerrado,433,0.8058,27.601,13.33,0.667,-5.724332,-47.382090
1304005,Silves,AM,Amazônia,432,0.1156,32.076,1.82,1.398,-2.884948,-58.389105
2929909,Seabra,BA,Caatinga,432,0.9591,13.600,46.51,0.251,-12.432462,-41.914064
5218391,Professor Jamil,GO,Cerrado,432,0.9325,12.688,19.78,0.156,-17.371488,-49.243098
2607505,Itaíba,PE,Caatinga,431,0.9374,9.593,18.71,0.213,-8.958481,-37.313038
2614105,Sertânia,PE,Caatinga,430,0.8794,23.987,11.24,0.846,-8.136857,-37.344485
2305266,Ibaretama,CE,Caatinga,430,0.9808,12.758,67.77,0.206,-4.795490,-38.734592
